# minimal_valid_fraction ::  30.00
# operating on 
# <a href=http://climexp.knmi.nl/select.cgi?field=scpdsi>climexp.knmi.nl/select.cgi?field=scpdsi</a>
# file :: CRUData/scPDSI.cru_ts3.26early.bams2018.GLOBAL.1901.2017.nc
# creation_date :: 07-Feb-2018 12:27:13
# institution :: KNMI Climate Explorer and Climatic Research Unit, University of East Anglia, UK
# creator :: Jonathan Barichivich (campsidium@gmail.com)
# original reference :: van der Schrier G, Barichivich J, Briffa KR and Jones PD (2013) A scPDSI-based global data set of dry and wet spells for 1901-2009. J. Geophys. Res. Atmos. 118, 4025-4048 (10.1002/jgrd.50355).
# updated reference :: Osborn TJ, Barichivich J, Harris I, van der Schrier G and Jones PD (2017) Monitoring global drought using the self-calibrating Palmer Drought Severity Index [in "State of the Climate in 2016"]. Bulletin of the American Meteorological Society xx, Sxx-Sxx
# nco :: 4.6.6
# history ::  2019-05-29  1:06:20 bin/get_index CRUData/scPDSI.cru_ts3.26early.bams2018.GLOBAL.1901.2017.nc 112.5 112.7 27.27 27.5 dipole no minfac 30 nearest scpdsi_112.5-112.7E_27.27-27.5N_n\nThu Mar  7 12:26:51 2019: ncatted -a units,time,a,c,days since 1900-01-01 scPDSI.cru_ts3.26early.bams2018.GLOBAL.1901.2017.nc
# ave_region :: lon=  112.500  113.000, lat=   27.000   27.500
# averaging anomalies over region lon=  112.500  113.000, lat=   27.000   27.500
# scpdsi [scpdsi] self-calibrating Palmer Drought Severity Index
 1922  -1.840000      -1.750000      -1.950000      -2.410000      -2.620000      -2.870000      -3.190000      -2.980000      -3.350000      -3.100000      -3.440000      -3.640000    
 1923  -4.150001      -4.310000      -4.460000      -4.480000      -4.410000      -4.570000      -4.410000      -4.489999      -3.540000      -3.560000      -3.060000      -2.950000    
 1924  -2.830000      -2.590000      -2.430000      -2.760000      -2.320000      -1.650000      -1.290000      -1.530000      -1.660000      -1.560000      -1.920000      -2.370000    
 1925  -1.810000      -1.510000      -1.200000      -1.270000     -0.8000000      -1.390000      -1.970000      -2.370000      -2.760000      -3.050000      -2.850000      -3.120000    
 1926  -3.310000      -3.040000      -3.070000      -3.480000      -3.140000      -1.840000      -1.880000      -2.350000      -2.650000      -1.990000      -2.150000      -1.900000    
 1927  -1.890000      -1.440000      -1.020000      -1.460000      -1.270000      -1.700000      -1.790000      -2.080000      -1.850000      -2.070000      -2.380000      -2.380000    
 1928  -2.300000      -2.590000      -2.710000      -3.130000      -3.180000      -3.700000      -4.140000      -4.140000      -4.449999      -4.880000      -4.840000      -4.890000    
 1929  -4.790000      -4.610000      -5.060000      -5.640000      0.7200000      0.8500000       1.050000       1.110000     -0.2800000     -0.5900000     -0.7400000     -0.5699999    
 1930 -0.3100000     -0.4499999     -0.4400000     -0.3100000     -0.4900000     -0.5200000     -0.8999999      -1.080000      -1.110000      0.4900000      0.5600000      0.5400000    
 1931  0.3400000      0.7000000E-01  0.1200000      0.7100000       1.020000       1.100000       2.260000       2.470000     -0.2100000     -0.6300000      -1.020000     -0.8399999    
 1932  -1.320000      -1.130000      -1.280000      -1.550000      -1.320000      -1.440000      -1.800000      -1.740000      -1.320000      -1.360000      -1.550000      -1.390000    
 1933  -1.440000      -1.240000      -1.630000      -1.620000      -1.650000      -1.170000     -0.8999999      -1.110000      -1.330000      -1.470000      -1.690000      -1.860000    
 1934  -2.100000      -2.360000      -2.910000      -2.340000      -2.760000      -2.150000      -2.670000      -3.160000      -3.270000      -3.400000      0.7500000      0.6700000    
 1935   1.030000       2.200000       1.690000       2.030000       1.760000       2.620000       2.230000       2.110000       2.610000       3.270000       3.890000       4.180000    
 1936   4.010000       4.030000       4.050000       4.070000       4.730000       4.450000       4.110000       4.079999       4.240000       3.670000       3.190000       3.490000    
 1937   3.630000       3.860000       3.830000       4.280000       4.120000       4.020000       4.010000       5.010000     -0.3999999E-01 -0.3300000      0.2200000      0.1800000    
 1938  0.2100000       0.000000      0.3700000     -0.7400000      -1.120000     -0.9699999      -1.180000      -1.020000      -1.220000      -1.360000      -1.310000      -1.400000    
 1939  -1.620000      -1.350000      -1.450000     -0.9299999      -1.220000      -1.020000     -0.9600000     -0.6999999     -0.6800000     -0.8200000     -0.7500000      -1.150000    
 1940  -1.330000      0.8000001E-01  0.9200001     -0.4500000     -0.9300000     -0.5700001     -0.7600000     -0.8199999      -1.290000      0.3400000      0.3800000      0.1200000    
 1941  0.2700000      0.6100000      0.6400000      0.7200000     -0.2900000     -0.8200001      0.2400000      0.2300000      0.1600000      0.1800000      0.8700000      0.9200001    
 1942  0.5200000      0.2400000      0.1400000      0.5700001      0.4100000      0.6300000       1.030000       1.120000      0.6800001       1.320000      0.9400000       1.040000    
 1943  0.9200001      0.6600000      0.9000000      0.7000000      0.7800000      0.6400000       1.180000       1.210000       1.310000       1.900000       1.710000       1.230000    
 1944   1.110000       1.450000       1.290000       1.730000       1.280000       1.260000       1.010000      0.8700001      0.9600000       1.900000       2.690000     -0.2100000    
 1945 -0.2500000     -0.2400000     -0.2300000     -0.4200000      -1.120000      -1.080000      -1.040000     -0.8199999     -0.8899999      -1.170000     -0.9100000     -0.6200000    
 1946 -0.8900000      -1.300000      0.2300000      0.1400000       1.000000       1.770000       2.040000       0.000000     -0.9000000E-01 -0.4800000     -0.5900000      0.1300000    
 1947  0.6000000      0.5800000      0.3000000      0.1300000      0.5500000     -0.5000000E-01 -0.3200000     -0.4300000     -0.3400000     -0.5300000     -0.9400001      -1.090000    
 1948  -1.160000      0.5500001      0.9400000      0.8700001       1.130000       1.000000       1.170000       1.000000      0.8900000       1.130000      0.7900000       1.640000    
 1949   1.190000       1.460000       1.230000       1.510000       1.570000       1.680000       1.420000       1.220000       1.190000      0.9900000       1.400000       1.540000    
 1950   1.590000     -0.1400000     -0.4400000     -0.5700000     -0.6400000     -0.9800000     -0.9600000      0.2100000       1.040000      0.7800000       1.140000     -0.2500000    
 1951 -0.4700000     -0.5800000      0.5400000       1.340000     -0.7400000     -0.9400001     -0.7100000      -1.000000      0.2000000      0.6700000       1.050000       1.340000    
 1952   1.300000       1.380000       2.070000       1.910000       2.230000       1.530000       2.050000       2.410000       2.690000       2.760000       2.350000       1.990000    
 1953   2.200000       2.210000       2.790000       2.910000       3.260000       2.470000       2.160000       1.950000       2.190000       2.560000       3.130000       3.450000    
 1954   3.560000       3.280000       2.860000       3.720000       4.540000       5.800000       5.660000       5.220000       4.680000       4.360000       3.920000       3.660000    
 1955   3.090000       3.110000       3.210000       2.730000       3.420000       3.080000       3.070000       3.310000       2.920000       2.420000       2.260000       1.900000    
 1956   1.700000       1.710000       2.540000       2.350000       3.440000       3.330000     -0.3400000     -0.6000000     -0.8299999      -1.020000      -1.170000      -1.370000    
 1957  -1.120000     -0.6800000     -0.4700000     -0.3300000     -0.5000000     -0.8500000      -1.360000      -1.510000       1.140000       1.300000       1.100000       1.390000    
 1958   1.600000       1.360000       1.530000       1.200000       1.860000       1.530000       1.880000       1.350000       1.190000       1.390000       1.050000      0.7700000    
 1959  0.7600000       1.710000     -0.5000001E-01 -0.3400000     -0.1400000     -0.5000000E-01 -0.4000001     -0.3600000     -0.8500000      -1.230000      0.3200000       1.060000    
 1960   1.130000      0.7300000       1.290000       1.140000       1.820000       1.870000       1.500000       1.480000       1.150000      0.9200000       1.150000      0.9500000    
 1961  0.7700000       1.340000       1.460000       1.900000       1.790000       1.530000       1.540000       2.270000       3.850000       3.560000       3.550000       3.460000    
 1962   3.040000       2.460000       2.360000       2.490000       2.650000       3.740000       3.270000       2.990000       2.570000       3.170000       3.290000      0.9999990E-02
 1963 -0.4900001     -0.5400000     -0.8500000      -1.180000      -1.340000      -1.490000      -1.740000      -2.390000      -2.820000      -2.820000      0.5800000      0.7500000    
 1964   1.320000       1.590000       1.600000       2.120000       2.380000       2.650000     -0.5500000     -0.5899999     -0.8600000     -0.7100000     -0.9699999      -1.090000    
 1965  -1.490000      -1.490000      -1.490000      -1.660000      -1.740000      -2.130000      -2.060000      -2.360000      -2.360000      -2.260000      -1.840000      -1.090000    
 1966 -0.6700000     -0.8800000      -1.050000     -0.5900000      -1.200000      -1.190000     -0.6600000      -1.440000      -2.230000      -1.590000      -1.640000      -1.310000    
 1967  -1.330000      -1.050000     -0.9100001     -0.8900000      -1.180000      -1.580000      -1.540000      -1.860000      -1.740000      -1.900000      0.5100000      0.4500000    
 1968  0.2600000      0.1400000      0.7200000      0.6400000      0.5100000       1.060000       1.230000     -0.1600000     -0.2800000     -0.5900000      0.9999990E-02  0.1700000    
 1969  0.7000000     -0.1400000     -0.3800000     -0.7900000     -0.8400000      -1.090000      -1.340000      0.8600001      0.8500000       1.190000       1.150000      0.8900000    
 1970   1.120000       1.300000       1.780000       2.070000       3.000000       2.570000       3.230000       3.070000       4.020000       4.230000       4.100000       4.370000    
 1971 -0.5000001E-01 -0.1600000     -0.4200000     -0.6900000     -0.4500000     -0.6800001      -1.290000     -0.9299999      -1.170000      -1.410000      -1.690000      -1.780000    
 1972  -2.080000      -1.700000      -2.350000      0.3800000      0.4100000      0.9000001E-01  0.2900000      0.5800000      0.6500000      0.7900000       1.460000       1.810000    
 1973   1.890000       1.760000       1.410000       2.830000       3.540000       3.180000       3.590000       3.250000       2.970000       3.490000     -0.2500000     -0.6899999    
 1974 -0.5000000     -0.4800000      -1.090000      -1.340000      -1.770000      -1.780000      -1.190000      -1.230000      -1.640000      -1.840000      -2.050000      0.3500000    
 1975  0.2300000      0.1000001E-01  0.3000000E-01  0.5100000       1.810000       1.720000       1.260000       2.080000       2.060000       2.280000       2.590000       2.550000    
 1976   2.340000       2.290000       2.350000       2.320000       1.670000       1.670000       1.460000       1.500000       1.190000       1.400000       1.580000       1.530000    
 1977   1.890000     -0.2400000     -0.8000000     -0.7200000     -0.5400000     -0.8400000     -0.7500001      -1.040000      -1.170000     -0.9800000      -1.290000     -0.9800000    
 1978 -0.8900000      -1.310000      -1.320000      -1.050000     -0.6100000     -0.8800000      -1.270000      -1.500000      -1.920000      -2.160000      -2.130000      -2.310000    
 1979  -2.280000      -2.590000      -2.540000      -2.370000      -2.360000      -1.610000      -1.710000      -1.390000      -1.260000      -1.780000      -2.220000      -2.550000    
 1980  0.5000001E-01  0.9200001       1.050000       2.010000     -0.2900000      -1.050000      -1.440000      -1.040000      -1.290000      -1.250000      -1.700000      -1.870000    
 1981  -1.870000      0.3100000      0.5000000E-01  0.7600000      0.6400000      0.8100000      0.7300000      0.2500000      0.4600000       1.110000       1.840000       1.410000    
 1982   1.080000       1.660000       1.410000       1.290000      0.9200001       2.060000       1.660000       1.960000       2.280000       2.410000       2.750000       2.840000    
 1983   3.020000       3.190000     -0.2000000     -0.2600000     -0.5100000     -0.5800000     -0.8800001      -1.080000      -1.260000      -1.070000      -1.490000      -1.530000    
 1984  -1.560000      -1.860000      -1.810000      0.3100000      0.5900000      0.3600000      0.9999990E-02  0.3900000      0.3700000      0.5500000      0.3600000      0.5600000    
 1985  0.5200000       1.320000       1.460000     -0.8999999E-01 -0.6200000      -1.190000      -1.260000      -1.160000      -1.280000      -1.620000      -1.610000      -1.580000    
 1986  -1.760000      -1.720000      -1.790000      -1.610000      -2.030000      -1.520000      -1.500000      -2.030000      -2.570000      -2.720000      -2.400000      -2.610000    
 1987  -2.810000      -2.950000      -2.950000      -2.830000      -2.790000      -2.870000      -2.540000      -2.890000      0.2100000      0.7000000      0.9700000      0.4700000    
 1988  0.6000000       1.150000       1.350000     -0.1900000     -0.2500000     -0.6200001      -1.040000     -0.7599999     -0.3200000     -0.2000000     -0.7200000      -1.020000    
 1989  0.8100000      0.8800000      0.4400000      0.3500000      0.4900000      0.5700000       1.140000     -0.3200000     -0.3400000     -0.3899999     -0.5000000     -0.7700000    
 1990  0.4700000      0.8700000     -0.2200000     -0.5000000E-01 -0.1400000     -0.3000000     -0.5500000     -0.8800000      0.4400000      0.6800000       1.170000       1.040000    
 1991   1.720000       1.430000       2.400000       2.110000       1.590000       1.070000       1.280000       1.010000       1.810000       1.570000       1.520000       1.470000    
 1992   1.280000       1.430000       2.920000     -0.1700000     -0.1700000     -0.3600000     -0.2600000     -0.5600000     -0.5199999     -0.8800001      -1.130000      -1.020000    
 1993 -0.6300000     -0.5099999     -0.5300000     -0.9100000     -0.8899999      -1.100000      0.3700000      0.6700000      0.4900000      0.5900000      0.5800000      0.5200000    
 1994  0.5300000      0.7300000      0.9300000       1.090000       1.120000       1.310000       1.760000       2.860000       3.140000       3.190000       2.760000       3.170000    
 1995   3.370000       3.280000       2.870000       2.610000       2.560000       3.590000       3.200000       2.870000       2.310000       2.370000       1.930000       1.480000    
 1996   1.770000       1.320000       1.490000       1.250000       1.520000       1.050000       1.520000       1.980000       1.750000       1.350000       1.180000      0.9100000    
 1997  0.8700000      0.9900000       1.260000       1.070000       1.360000       1.150000       2.430000       2.390000       2.910000       2.990000       3.150000       3.590000    
 1998   4.460000       4.570000       4.650000     -0.3400000     -0.5300000     -0.1400000     -0.5500000      -1.020000      -1.340000      -1.660000      -1.950000      -2.150000    
 1999  -2.380000      -3.140000      -3.200000      0.3200000      0.2500000      0.5000000       1.200000       2.010000       2.980000       3.050000       2.700000       2.180000    
 2000   2.110000       1.940000       2.050000       2.450000       1.990000       2.040000       1.860000       2.110000       2.540000       3.110000       2.860000       2.600000    
 2001   2.630000       2.360000       1.750000       2.380000       2.110000       2.670000       2.650000       2.570000       2.080000       1.720000       1.750000       1.810000    
 2002   1.750000       1.400000       1.220000       1.370000       1.320000       1.430000       2.030000       2.960000       3.020000       3.660000       3.340000       3.850000    
 2003   3.780000     -0.1100000     -0.4000000     -0.7600000      0.1400000      0.7699999     -0.7000000      -1.180000      -1.540000      -1.980000      -2.250000      -2.500000    
 2004  -2.740000      -2.440000      -2.550000      -2.620000      -2.380000      -2.570000      -2.840000      -2.400000      -2.470000      -2.890000      -2.860000      0.6000000E-01
 2005  0.2700000      0.7100000     -0.2200000     -0.7400000      0.9700000     -0.2800000     -0.4499999     -0.7099999     -0.6000000     -0.8200000     -0.6100000     -0.6799999    
 2006 -0.7500000      0.6700000      0.7500001      0.8700001      0.5900000      0.7300000       1.660000     -0.2800000     -0.1600000     -0.4300000     -0.5500000     -0.9100001    
 2007 -0.9700000      -1.210000      -1.320000      -1.440000      -2.230000      -1.980000      -2.520000      -1.670000      -1.270000      -1.670000      -2.150000      -1.920000    
 2008  -2.030000      -2.210000      -1.740000      -2.110000      -2.280000      -2.270000      -2.230000      -2.360000      -2.420000      -2.660000      -2.230000      -2.530000    
 2009  -2.690000      -3.060000      -2.780000      -2.630000      -2.700000      -2.650000      -1.910000      -2.100000      -2.510000      -2.900000      -2.890000      -2.810000    
 2010  -2.690000      -3.120000      -3.230000       1.100000       1.410000       2.260000       1.810000       1.650000       1.700000       1.410000      0.9800000       1.650000    
 2011   1.660000     -0.1900000     -0.4300001      -1.010000      -1.610000      -1.430000      -1.630000      -2.010000      -2.010000      -1.740000      -1.860000      -2.010000    
 2012  0.6900001      0.6900000      0.7600000     -0.3200000     -0.2800000     -0.6300001     -0.7800000      0.3700000      0.3500000      0.3999999E-01  0.4000000      0.9700000    
 2013 -0.1600000     -0.3500000     -0.4100000     -0.6700000     -0.6600000     -0.9500000      -1.600000      -1.600000      -1.760000      -2.250000      -2.070000      -1.980000    
 2014  -2.480000      -2.460000      -1.610000      -1.900000      -2.280000      -2.310000      -1.690000      -1.310000      -1.430000      -1.680000      -1.580000      -1.670000    
 2015  -1.950000      -2.210000      -2.690000      -3.350000      0.9000001E-01  0.3500000      0.5000000      0.3900000       1.040000       1.270000       1.930000       2.490000    
 2016   3.160000       2.720000       2.270000       2.860000       2.890000       2.560000       3.470000       3.300000       3.640000       3.610000       3.780000       3.690000    
 2017   3.400000       3.010000       3.450000       2.840000       2.380000       3.850000       4.090000       4.079999       4.000000       3.600000       3.370000       2.960000    
