# minimal_valid_fraction ::  30.00
# operating on CRU TS4.03 Cloud Cover
# <a href=http://climexp.knmi.nl/select.cgi?field=cru4_cld>climexp.knmi.nl/select.cgi?field=cru4_cld</a>
# file :: CRUData/cru_ts4.03.1901.2018.cld.dat.nc
# title :: spatial statistic of CRU TS4.03 Cloud Cover
# cdi :: Climate Data Interface version 1.6.9 (http://mpimet.mpg.de/cdi)
# source :: Run ID = 1905011326. Data generated from:CLD 1901-2002 replicated from CRU TS 2.10, CLD after 2002 from cld.1905011321.dtb, dtr.1905011321.dtb
# institution :: KNMI Climate Explorer and Data held at British Atmospheric Data Centre, RAL, UK.
# references :: Information on the data is available at http://badc.nerc.ac.uk/data/cru/
# comment :: Access to these data is available to any registered CEDA user.
# contact :: support@ceda.ac.uk
# cdo :: Climate Data Operators version 1.6.9 (http://mpimet.mpg.de/cdo)
# geospatial_lat_max ::     90.0
# geospatial_lon_min ::   -180.0
# geospatial_lon_units :: degrees_east
# geospatial_lon_resolution ::      0.5
# time_coverage_start :: 1901-01-15
# time_coverage_end :: 2018-12-15
# history ::  2019-06-18 23:19:26 bin/get_index CRUData/cru_ts4.03.1901.2018.cld.dat.nc 112.5 112.7 27.27 27.5 dipole no minfac 30 nearest lsmask CRUData/lsmask_05.nc all cru4_cld_112.5-112.7E_27.27-27.5N_n\nWed Jun 05 19:01:28 2019: cdo -r -f nc4 -z zip selvar,cld cld/cru_ts4.03.1901.2018.cld.dat.nc cru_ts4.03.1901.2018.cld.dat.nc\nThu  2 May 2019 14:26:45 BST : User ianharris : Program makegridsauto.for called by update.for
# ave_region :: lon=  112.500  113.000, lat=   27.000   27.500
# averaging anomalies over region lon=  112.500  113.000, lat=   27.000   27.500
# cld [percentage] cloud cover
 1922   85.60000       86.89999       78.10000       80.80000       77.90000       77.30001       66.60000       58.50000       58.30000       60.10001       50.40000       55.30000    
 1923   61.30000       81.60000       71.50000       76.30001       74.39999       78.80001       74.60000       56.40000       63.10000       56.90000       61.50000       62.90000    
 1924   75.00000       83.30000       82.60000       73.70000       82.50000       77.90001       70.90000       51.50000       55.00000       69.10000       46.70000       47.60000    
 1925   81.90000       79.89999       74.20001       74.20001       80.30000       71.10000       50.60001       56.30000       57.30000       51.60000       59.60000       39.40000    
 1926   63.80000       83.70000       75.10001       78.20001       76.10000       82.80001       68.10000       54.30000       57.10001       63.80000       59.60000       65.70000    
 1927   73.40000       84.60000       78.60000       80.00001       69.00000       84.30001       65.70000       62.70000       57.70000       57.60000       48.90000       59.50000    
 1928   77.00000       78.20000       83.00000       73.40000       78.20000       78.60000       61.30000       61.30000       58.00000       56.60000       52.40000       73.30000    
 1929   80.80000       81.99999       67.10000       72.30000       72.70000       73.20000       68.20000       60.30000       61.90000       62.90000       58.50000       69.70000    
 1930   83.80000       74.99999       81.70000       85.40000       76.20000       76.40000       57.30000       62.20000       47.80000       55.20000       52.40000       66.50000    
 1931   71.00000       86.39999       82.50001       76.00001       65.20000       77.20000       74.50000       50.80000       57.20000       62.20000       60.20000       70.10000    
 1932   58.60000       76.20000       73.90001       73.60001       75.10000       74.60000       47.10001       69.50000       66.30000       66.80000       63.10000       65.30000    
 1933   82.30000       83.30000       69.30000       76.10001       69.80000       80.10000       60.90001       56.20000       63.80000       68.80000       55.50000       54.70000    
 1934   79.50000       70.59999       67.10000       76.80000       64.50000       77.30001       48.10000       41.30000       54.90001       66.80000       81.10000       72.00000    
 1935   80.70000       85.80000       72.40001       87.90000       73.40000       76.70000       54.50000       58.90001       65.00000       76.50000       72.60001       82.30000    
 1936   84.60000       85.09999       91.70001       77.70000       84.10000       72.00001       61.50000       70.00000       51.90000       44.30000       58.00000       70.20000    
 1937   77.60000       77.49999       77.50000       84.50000       74.80000       77.30001       57.90000       63.90000       66.20000       60.90000       67.30000       65.70000    
 1938   83.59999       75.70000       82.50001       68.50000       75.10000       74.70000       62.80000       65.40000       73.20000       68.60000       61.10000       71.50000    
 1939   80.90000       90.39999       90.80000       89.70000       73.90000       79.60000       72.20000       56.00000       58.40000       63.00000       73.60000       42.00000    
 1940   68.00000       85.60000       85.50001       72.30000       79.40000       77.80000       67.40000       64.00000       57.80000       64.60000       64.20000       60.20000    
 1941   78.90000       85.30000       75.90000       71.50000       75.50000       65.90000       67.50000       64.50000       65.80000       61.50000       68.70000       68.50000    
 1942   66.30000       89.99999       81.50001       76.70001       82.70000       79.50000       71.10000       56.20000       47.70000       68.10000       60.00000       62.80000    
 1943   69.00000       73.80000       80.20000       85.30001       75.30000       82.70000       73.60000       69.50000       61.00000       65.60000       60.00000       51.80000    
 1944   84.80000       85.39999       81.50001       91.90000       79.50000       84.20000       62.80000       69.00000       63.90000       70.30000       64.50000       66.30000    
 1945   79.70000       88.30000       79.00000       75.50000       63.70000       73.40000       64.30000       68.80000       61.10000       51.70000       66.60000       67.20000    
 1946   63.90000       66.30000       85.00000       66.30000       84.30000       80.20000       73.30000       63.70000       64.40000       55.00000       61.10000       75.10000    
 1947   89.00000       81.60000       77.30001       76.40001       77.80000       76.50000       67.40000       64.00000       55.00000       67.10000       39.90000       64.90000    
 1948   57.00000       84.60000       85.10000       73.80000       87.10000       85.30000       72.70000       63.80000       63.50000       64.20000       51.30000       73.60000    
 1949   66.20000       79.30000       84.40000       85.50001       80.80000       83.00000       53.10001       62.50000       62.00000       66.10000       78.50000       79.50000    
 1950   72.80000       77.00000       88.30001       82.20001       78.90000       81.60000       66.70000       61.60000       70.50000       75.60000       70.30000       57.50000    
 1951   73.60000       76.90000       84.60001       91.30000       64.50000       71.30000       67.00000       54.30000       64.40000       50.60001       73.30000       59.90000    
 1952   66.30000       88.00000       89.10000       71.00001       88.30000       62.60001       75.00000       78.10000       68.90000       85.30000       69.40000       51.00000    
 1953   81.80000       89.50000       85.10000       81.50001       81.90000       72.80000       61.20000       52.70000       72.10000       89.60000       80.80000       81.50000    
 1954   85.00000       77.60000       69.80000       88.20000       90.30000       90.40000       88.50000       70.50000       50.30000       66.60000       56.90000       76.80000    
 1955   64.50000       74.30000       86.50000       79.80001       89.30000       87.30000       86.70000       76.20000       60.10001       42.80000       55.50000       38.70000    
 1956   59.50000       85.99999       89.50001       76.80000       91.10000       81.00000       61.10000       74.10000       58.60001       60.30000       48.80000       62.80000    
 1957   86.70000       83.80000       86.40000       89.10000       85.00000       85.30000       70.50000       75.50000       69.90000       68.80000       57.20000       79.10000    
 1958   81.40000       73.30000       87.50000       75.00000       79.89999       76.50000       71.80000       71.20000       63.80000       71.50000       49.40000       43.60000    
 1959   73.90000       98.70000       76.50000       75.50000       97.70000       86.20001       59.70000       58.90001       54.50000       35.00000       66.50000       87.70000    
 1960   70.00000       54.50000       83.80000       80.40001       87.50000       79.30000       60.30000       61.00000       57.50000       59.70000       78.90000       55.10000    
 1961   68.50000       81.30000       93.50001       81.20000       78.80000       68.30000       60.70000       69.30000       75.60000       53.00000       76.60001       78.90000    
 1962   58.60000       60.99999       65.70000       81.20000       83.50000       90.30000       68.50000       60.20000       63.50000       67.30000       73.80000       56.20000    
 1963   37.10000       70.40000       65.30000       80.40001       72.60000       72.70001       69.30000       72.20000       63.80000       72.70000       78.50000       60.60000    
 1964   89.50000       96.00000       75.80000       83.70001       83.80000       88.10000       57.90000       61.50000       58.30000       75.90000       49.00000       62.80000    
 1965   52.50000       93.00000       76.60001       91.00000       73.00000       84.70000       71.20000       72.00001       66.80000       74.09999       71.10000       85.39999    
 1966   78.60000       77.00000       84.90001       91.50000       76.40000       84.70000       60.90001       36.10000       34.80000       74.60000       62.50000       94.70000    
 1967   62.80000       73.09999       77.60001       86.40000       82.70000       73.10000       65.00000       53.00000       67.60001       53.50000       86.39999       69.00000    
 1968   76.50000       84.30000       85.10000       66.90001       80.10000       82.20001       62.10001       69.00000       56.40000       69.00000       66.70000       85.50000    
 1969   89.90000       80.49999       85.90001       71.80001       70.80000       78.10000       70.10000       72.00001       52.80000       58.90000       66.70000       57.90000    
 1970   72.50000       77.00000       90.50000       75.60000       85.20000       83.60000       76.10000       64.40000       79.70001       70.50000       71.60000       81.50000    
 1971   55.00000       77.30000       77.40000       81.90001       82.80000       70.50000       50.10000       59.00000       71.50000       55.70000       47.10001       59.40000    
 1972   74.30000       82.99999       60.40000       83.10001       81.50000       67.80000       69.80000       57.00000       72.90000       74.20000       81.40000       70.10000    
 1973   83.59999       93.90000       88.90001       87.30000       91.10000       83.20000       72.20000       56.50000       73.50000       66.90000       56.40000       39.80000    
 1974   72.40000       63.60000       72.00001       70.70001       82.09999       80.30001       74.10000       63.60000       45.60001       70.20000       54.90000       90.90000    
 1975   83.70000       83.89999       83.10001       85.50001       92.00000       83.50000       69.90000       70.20000       64.60000       73.70000       67.50000       45.00000    
 1976   58.90000       83.50000       90.80000       80.30001       67.20000       87.60000       61.10000       54.80000       60.40000       64.90000       66.70000       78.50000    
 1977   81.70000       62.30000       71.20000       86.90000       87.70000       86.00000       72.30000       68.70000       68.50000       73.00000       51.80000       60.80000    
 1978   70.30000       74.59999       90.10001       74.90000       81.80000       80.00001       49.10001       55.10000       55.40000       60.90000       75.90000       57.20000    
 1979   78.80000       74.80000       86.90000       76.60001       81.80000       79.50000       66.00000       63.80000       70.80000       30.60000       47.10001       67.20000    
 1980   76.80000       88.70000       94.80000       81.30001       73.49999       71.60001       69.30000       83.80000       57.20000       59.90000       34.40000       62.90000    
 1981   68.10000       85.50000       86.80001       87.30000       73.20000       68.90000       68.20000       58.70000       56.70000       78.90000       83.60000       43.80000    
 1982   65.40000       94.40000       87.00000       81.40000       66.80000       87.10001       70.40000       75.40001       76.30001       62.60000       81.90000       51.40000    
 1983   76.00000       82.59999       84.80000       85.50001       79.50000       83.40001       71.50000       46.50000       59.50000       76.00000       44.10000       61.20000    
 1984   69.00000       90.30000       89.10000       86.70000       77.30000       75.80000       65.00000       65.40000       63.30000       62.30000       59.20000       71.90000    
 1985   78.20000       87.70000       94.00000       71.30000       79.70000       73.60001       56.40000       61.90000       67.90000       60.40000       66.00000       61.20000    
 1986   62.80000       79.30000       72.90000       87.20000       60.10000       81.40000       63.60000       54.20000       40.60000       65.80000       75.90000       60.80000    
 1987   72.10000       75.59999       89.90000       79.20001       84.90000       77.70000       73.50000       69.20000       68.00000       80.30000       81.80000       36.30000    
 1988   88.30000       89.20000       87.60000       70.40001       86.80000       58.70000       47.70000       66.70000       77.70000       67.50000       42.70000       49.00000    
 1989   90.39999       80.30000       82.60000       85.40000       74.09999       82.70000       59.30000       65.70000       71.70000       75.20000       62.80000       51.20000    
 1990   82.90000       94.50000       83.80000       86.20001       73.09999       79.00000       58.40000       49.10001       72.30000       60.20000       65.90000       62.80000    
 1991   90.80000       82.59999       92.40000       86.10001       73.30000       73.50000       65.00000       59.30000       56.80000       54.50000       52.50000       70.50000    
 1992   68.00000       80.60000       93.60000       74.40000       85.09999       74.60000       51.80000       61.20000       66.90000       50.90000       36.10000       69.80000    
 1993   69.50000       63.89999       83.40001       78.90000       87.70000       73.80000       75.40001       74.80000       66.30000       56.00000       65.00000       43.10000    
 1994   70.90000       87.20000       84.40000       80.30001       70.60000       77.60000       66.90000       56.40000       70.60000       59.10000       64.30000       82.09999    
 1995   73.49999       78.99999       78.40000       88.50000       72.40000       79.40001       49.90000       65.60000       52.00000       66.50000       61.30000       49.30000    
 1996   77.20000       77.99999       83.30000       83.20000       94.10000       77.30001       67.80000       60.20000       66.00000       60.90000       64.60000       53.50000    
 1997   61.60000       81.30000       85.00000       86.00000       81.00000       80.50000       73.10000       60.40000       72.50000       67.30000       59.70000       85.80000    
 1998   73.20000       83.10000       86.90000       73.70000       88.30000       86.70000       60.10001       55.00000       64.10000       54.70000       52.00000       63.80000    
 1999   66.30000       66.90000       85.30000       79.50000       87.70000       77.70000       68.40000       54.80000       57.40000       79.00000       60.20000       50.00000    
 2000   74.50000       94.89999       81.00000       87.40001       78.99999       73.80000       57.30000       60.80000       65.80000       81.60000       68.70000       70.20000    
 2001   73.10000       82.59999       71.10000       87.70001       83.20000       75.60000       47.50000       70.30000       52.80000       67.10000       53.50000       78.39999    
 2002   55.60000       81.39999       80.00001       80.80000       94.40000       75.60000       67.70000       62.90001       71.80000       65.90000       65.80000       86.00000    
 2003   69.60000       83.30000       82.90000       80.90001       80.40000       81.50001       59.00000       60.40000       59.30000       59.30000       65.70000       52.30000    
 2004   76.40000       68.30000       82.60000       73.60001       72.89999       77.70000       66.80000       64.20000       65.40000       52.20000       66.70000       57.30000    
 2005   84.20000       93.30000       86.00000       73.80000       82.30000       81.00000       59.60000       63.40000       64.10000       65.30000       75.50000       66.40000    
 2006   76.40000       91.10000       83.40001       79.60000       77.70000       80.20000       67.20000       57.10000       64.40000       73.00000       76.30001       61.10000    
 2007   75.60000       78.20000       84.80000       78.70000       70.40000       78.50001       62.60001       61.00000       74.90000       64.00000       54.80000       74.99999    
 2008   80.10000       79.10000       76.10000       82.10000       76.40000       83.30000       69.90000       67.50000       64.70000       66.50000       68.40000       52.20000    
 2009   68.90000       81.80000       83.40001       81.80000       77.20000       77.90001       68.90000       62.80000       62.70000       58.80000       70.00000       72.60000    
 2010   78.70000       82.39999       79.20000       85.30001       83.20000       89.40000       68.40000       54.70000       74.30000       72.00000       61.40000       58.80000    
 2011   82.39999       79.70000       84.60001       77.80000       74.00000       81.40000       62.90001       59.10000       72.90000       72.89999       61.50000       64.50000    
 2012   85.90000       93.60000       87.50000       80.60001       81.20000       84.50000       58.10000       59.60000       67.10000       61.90000       76.80000       71.60000    
 2013   74.39999       89.70000       76.30001       79.80001       77.80000       75.60000       53.50000       57.30000       71.10000       57.20000       66.10000       55.70000    
 2014   62.90000       85.30000       86.40000       83.60000       82.20000       83.10001       64.60000       65.40000       62.50000       55.10000       80.60001       56.20000    
 2015   73.00000       82.89999       86.40000       77.30001       81.70000       76.70000       77.10000       60.80000       73.90001       59.60000       84.30000       77.80000    
 2016   82.00000       71.20000       83.00000       86.10001       78.60000       74.10000       66.70000       59.70000       68.30000       78.39999       80.80000       61.30000    
 2017   78.20000       78.70000       88.90001       76.30001       68.70000       86.80001       56.30000       56.00000       65.20000       66.40000       80.40000       59.10000    
 2018   77.90000       77.20000       79.30000       79.60000       76.00000       78.20001       61.30000       55.00000       65.10000       63.90000       77.50000       81.09999    
